,Unnamed: 0,timestamp,unique_id,orig_host,orig_port,resp_host,resp_port,protocol,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,Label
138,138,1674143520.913624,CLmaCL3eSn8oDeOPA5,192.168.137.254,22922,8.8.8.8,53,udp,dns,0.169450,47,111,SF,T,F,0,Dd,1,75,1,139,-,Mirai_DDoS
139,139,1674143520.989805,CRIMzC1TaAWW3GGpXk,192.168.137.205,58985,192.168.137.1,53,udp,dns,0.131935,35,51,SF,T,T,0,Dd,1,63,1,79,-,Mirai_DDoS
140,140,1674143521.591005,CXm3A23ajN1BaYJL8e,192.168.137.254,8401,8.8.8.8,53,udp,dns,0.179139,32,77,SF,T,F,0,Dd,1,60,1,105,-,Mirai_DDoS
141,141,1674143526.727713,CPTkta1N4VK1setMkc,192.168.137.129,54772,3.139.17.241,443,tcp,-,0.181720,24,0,SH,T,F,0,Fa,1,96,1,72,-,Mirai_DDoS
142,142,1674143511.819321,CQiHx841oRRhLhPNA9,192.168.137.254,11800,192.168.137.1,53,udp,dns,5.943466,78,134,SF,T,T,0,Dd,2,134,2,190,-,Mirai_DDoS
143,143,1674143471.951063,CBnop21eFOIKgEmvV2,192.168.137.205,23128,47.112.162.49,32100,udp,-,-,-,-,S0,T,F,0,D,1,32,0,0,-,Mirai_DDoS
144,144,1674143470.81348,Cj7DOC2A9uJ9KB8QAf,192.168.137.248,8,8.8.8.8,0,icmp,-,1.210591,112,112,OTH,T,F,0,-,2,168,2,168,-,Mirai_DDoS
145,145,1674143471.951068,CPfGRQ2Zewoi6zr2O1,192.168.137.205,23128,3.221.182.58,32100,udp,-,0.222640,4,20,SF,T,F,0,Dd,1,32,1,48,-,Mirai_DDoS
146,146,1674143471.951066,CMZn3P1GNr4DU2Pp57,192.168.137.205,23128,18.182.200.45,32100,udp,-,0.315662,4,20,SF,T,F,0,Dd,1,32,1,48,-,Mirai_DDoS
147,147,1674143502.603368,CDZolf45xqk8tKHu6k,192.168.137.129,65162,192.168.137.1,53,udp,dns,20.387729,216,816,SF,T,T,0,Dd,6,384,6,984,-,Mirai_DDoS
148,148,1674143502.603559,CtQJC82OkUPoGN7QE1,192.168.137.129,62648,192.168.137.1,53,udp,dns,20.419586,300,820,SF,T,T,0,Dd,6,468,5,960,-,Mirai_DDoS
149,149,1674143502.603365,CkgoAG45Ln1cAD0gVb,192.168.137.129,55283,192.168.137.1,53,udp,dns,20.417725,216,1014,SF,T,T,0,Dd,6,384,6,1182,-,Mirai_DDoS
150,150,1674143502.603193,CmpCEL3p66RZDyfaG5,192.168.137.129,64101,192.168.137.1,53,udp,dns,20.385745,210,594,SF,T,T,0,Dd,6,378,6,762,-,Mirai_DDoS
151,151,1674143502.603072,CEYTQg2vErojcQErR9,192.168.137.129,61608,192.168.137.1,53,udp,dns,20.384929,372,660,SF,T,T,0,Dd,6,540,6,828,-,Mirai_DDoS
152,152,1674143502.603067,CwQmBl1C3bODDsXMYc,192.168.137.129,64753,192.168.137.1,53,udp,dns,18.710779,175,585,SF,T,T,0,Dd,5,315,5,725,-,Mirai_DDoS
153,153,1674143502.603724,CeKtJf365zXV05ruK2,192.168.137.129,51726,192.168.137.1,53,udp,dns,20.389840,300,654,SF,T,T,0,Dd,6,468,6,822,-,Mirai_DDoS
154,154,1674143502.604555,Cc4mcI2xHmYsY507Tg,192.168.137.129,59432,192.168.137.1,53,udp,dns,20.390132,528,1008,SF,T,T,0,Dd,6,696,6,1176,-,Mirai_DDoS
155,155,1674143502.604556,CFH69f31ogS82JXmjc,192.168.137.129,49947,192.168.137.1,53,udp,dns,20.391286,252,850,SF,T,T,0,Dd,6,420,5,990,-,Mirai_DDoS
156,156,1674143512.794561,COMHaz34fVNu1p5Nfe,192.168.137.68,47941,192.168.137.1,53,udp,dns,5.139585,228,228,SF,T,T,0,Dd,4,340,4,340,-,Mirai_DDoS
157,157,1674143513.110258,CpuYuG32bFA9CnQVw3,192.168.137.186,23591,192.168.137.1,53,udp,dns,4.061896,240,752,SF,T,T,0,Dd,4,352,4,864,-,Mirai_DDoS
158,158,1674143473.054984,CdLBWNtj25YURsk41,192.168.137.237,8,192.168.137.1,0,icmp,-,0.064108,168,0,OTH,T,T,0,-,3,252,0,0,-,Mirai_DDoS
159,159,1674143528.232557,CxZgox2xCdwM3aTR7,192.168.137.254,42398,18.161.22.70,443,tcp,-,0.156935,31,0,RSTR,T,F,0,Fr,1,103,1,40,-,Mirai_DDoS
160,160,1674143513.606615,C7Zp8T1Iso05xVFQqc,192.168.137.42,60019,8.208.8.243,53,udp,dns,2.727238,70,1022,SF,T,F,0,Dd,2,126,2,1078,-,Mirai_DDoS
161,161,1674143513.605436,CGyQSj1jzfXAesODk,192.168.137.42,60019,192.168.137.1,53,udp,dns,2.637545,70,102,SF,T,T,0,Dd,2,126,2,158,-,Mirai_DDoS
162,162,1674143513.606611,CMcR4x1mMdK70IDesj,192.168.137.42,60019,8.8.8.8,53,udp,dns,2.662573,70,102,SF,T,F,0,Dd,2,126,2,158,-,Mirai_DDoS
163,163,1674143513.82675,ClSBd83EYSXBrz9HWb,192.168.137.196,35983,192.168.137.1,53,udp,dns,4.132671,156,512,SF,T,T,0,Dd,4,268,4,624,-,Mirai_DDoS
164,164,1674143513.849161,CJ9vAG3fW9rf0gFKO1,192.168.137.174,2972,192.168.137.1,53,udp,dns,10.101125,74,106,SF,T,T,0,Dd,2,130,2,162,-,Mirai_DDoS
165,165,1674143528.893943,CrJFdPIwiVPuxPcdf,192.168.137.162,44378,192.168.137.248,8009,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-,Mirai_DDoS
166,166,1674143473.939985,C6OBZM00MwW2fpJe5,192.168.137.129,50050,142.251.32.78,443,udp,-,0.214681,127,119,SF,T,F,0,Dd,3,211,3,203,-,Mirai_DDoS
167,167,1674143529.177761,Ce69kn49ly9Flxwlzl,192.168.137.190,58699,52.11.155.34,21,tcp,-,3.001982,0,0,S0,T,F,0,S,3,180,0,0,-,Mirai_DDoS
168,168,1674143487.48517,CTt6Ul2RN9E3igLgH2,192.168.137.134,51898,35.164.195.39,8886,tcp,-,42.759540,69,69,OTH,T,F,0,DdtTaR,6,585,11,923,-,Mirai_DDoS
169,169,1674143530.32565,Cf5Yy14R1LexUljpsj,192.168.137.206,42622,34.158.253.218,80,tcp,-,-,-,-,SH,T,F,0,F,1,63,0,0,-,Mirai_DDoS
170,170,1674143481.687219,CIWZuU2NO6pTEemN03,192.168.137.206,60768,3.33.159.176,443,tcp,-,51.820960,22301,4390,OTH,T,F,0,DCTadtcFRRR,23,11832,43,7032,-,Mirai_DDoS
171,171,1674143526.443632,CELfei4U12kSNZWGR5,192.168.137.100,54078,192.168.137.1,53,udp,dns,0.132808,33,166,SF,T,T,0,Dd,1,61,1,194,-,Mirai_DDoS
172,172,1674143517.02542,C8PRCT2z0xsS9aCQf3,192.168.137.186,53368,1.1.1.1,53,udp,dns,4.147030,192,384,SF,T,F,0,Dd,4,304,4,496,-,Mirai_DDoS
173,173,1674143477.170256,CtV3zs4UxSE0K03YTg,192.168.137.205,34368,10.0.0.1,123,udp,ntp,-,-,-,S0,T,T,0,D,1,76,0,0,-,Mirai_DDoS
174,174,1674143462.317397,Cwry7I3ZCB2QoYAR93,192.168.137.163,8,192.168.137.1,0,icmp,-,15.203018,392,0,OTH,T,T,0,-,7,588,0,0,-,Mirai_DDoS
175,175,1674143517.744345,C4wGcy6GzTxT6WUl,192.168.137.103,5353,224.0.0.251,5353,udp,dns,2.090477,138,0,S0,T,F,0,D,2,194,0,0,-,Mirai_DDoS
176,176,1674143518.33639,CjeuUZ3zhnKUrSypw5,192.168.137.68,38086,192.168.137.1,53,udp,dns,5.672717,110,110,SF,T,T,0,Dd,2,166,2,166,-,Mirai_DDoS
177,177,1674143518.430561,Chww9iP70OPW9K1G1,192.168.137.254,31989,192.168.137.1,53,udp,dns,9.966391,64,154,SF,T,T,0,Dd,2,120,2,210,-,Mirai_DDoS
178,178,1674143518.430557,C35NG82CrCcSIqpYH2,192.168.137.254,30863,192.168.137.1,53,udp,dns,9.934568,94,222,SF,T,T,0,Dd,2,150,2,278,-,Mirai_DDoS
179,179,1674143478.976606,CiUUvR1AyJ9bzJZyi2,fe80::ea1b:69ff:fef8:d4e3,546,ff02::1:2,547,udp,-,-,-,-,S0,T,F,0,D,1,187,0,0,-,Mirai_DDoS
180,180,1674143534.031512,CIkYg73Y3WRjiycfk7,192.168.137.129,61191,18.161.30.21,443,tcp,-,3.215118,63,39,SF,T,F,0,^dfFarTr,4,460,8,419,-,Mirai_DDoS
181,181,1674143529.054028,CiQ8DqPjpXt21Fi2f,192.168.137.190,21414,192.168.137.1,53,udp,dns,0.182282,44,152,SF,T,T,0,Dd,1,72,1,180,-,Mirai_DDoS
182,182,1674143534.099609,Cw0UPp3J4fo2UC89Lc,192.168.137.129,61192,18.161.21.67,443,tcp,-,3.157811,63,39,SF,T,F,0,^dftFarTr,3,345,9,561,-,Mirai_DDoS
183,183,1674143529.109165,C85RP4HmptgPoAbbh,192.168.137.190,48809,192.168.137.1,53,udp,dns,0.182032,44,108,SF,T,T,0,Dd,1,72,1,136,-,Mirai_DDoS
184,184,1674143469.039358,COp5t137osxIqzae1k,192.168.137.237,34189,66.23.204.162,10001,udp,-,10.551355,56,56,SF,T,F,0,Dd,3,140,1,84,-,Mirai_DDoS
185,185,1674143469.040043,CdPIjD2oJgId7VnWli,192.168.137.237,34189,192.99.160.133,10001,udp,-,10.553800,56,56,SF,T,F,0,Dd,3,140,1,84,-,Mirai_DDoS
186,186,1674143469.04052,CCcg671WuHJbrMBlPj,192.168.137.237,34189,147.135.36.150,10001,udp,-,10.560820,56,56,SF,T,F,0,Dd,3,140,1,84,-,Mirai_DDoS
187,187,1674143529.77274,CtWqCc3BXmfXdLwj5c,192.168.137.142,47952,192.168.137.1,53,udp,dns,0.950952,74,291,SF,T,T,0,Dd,2,130,2,347,-,Mirai_DDoS
188,188,1674143534.798931,CjoRu72ei91NuIlzZj,192.168.137.129,54772,3.139.17.241,443,tcp,-,-,-,-,SH,T,F,0,F,1,96,0,0,-,Mirai_DDoS
189,189,1674143529.831615,CoXHF52jatUwV7EAge,192.168.137.174,14691,8.8.8.8,53,udp,dns,0.178469,37,53,SF,T,F,0,Dd,1,65,1,81,-,Mirai_DDoS
190,190,1674143469.706312,C2BvdR167nA1XQ7Y5g,192.168.137.163,47715,47.254.83.84,8877,udp,-,10.257770,32,0,S0,T,F,0,D,2,88,0,0,-,Mirai_DDoS
191,191,1674143530.325576,Cs0Nc42oBV51hCmh93,192.168.137.206,21212,8.8.8.8,53,udp,dns,0.273128,120,292,SF,T,F,0,Dd,2,176,2,348,-,Mirai_DDoS
192,192,1674143530.325583,COTzM33GYde4GfHfie,192.168.137.206,30327,192.168.137.1,53,udp,dns,0.307940,86,272,SF,T,T,0,Dd,2,142,1,300,-,Mirai_DDoS
193,193,1674143530.325584,C8LLWS2iIwlsLaZKCb,192.168.137.206,20298,192.168.137.1,53,udp,dns,0.309170,74,53,SF,T,T,0,Dd,2,130,1,81,-,Mirai_DDoS
194,194,1674143530.325585,CkZBcLoAZn0yqTn4b,192.168.137.206,2123,192.168.137.1,53,udp,dns,0.310469,64,77,SF,T,T,0,Dd,2,120,1,105,-,Mirai_DDoS
195,195,1674143530.325587,CcSQe04HQ8Yi1noGH6,192.168.137.206,21379,192.168.137.1,53,udp,dns,0.311401,74,132,SF,T,T,0,Dd,2,130,1,160,-,Mirai_DDoS
196,196,1674143530.325613,CCcKDa4zPLkL10TMD7,192.168.137.206,8295,192.168.137.1,53,udp,dns,0.312384,74,132,SF,T,T,0,Dd,2,130,1,160,-,Mirai_DDoS
197,197,1674143530.325615,CmHgpp3PMRScIJROd7,192.168.137.206,7275,192.168.137.1,53,udp,dns,0.313370,92,94,SF,T,T,0,Dd,2,148,1,122,-,Mirai_DDoS
198,198,1674143530.325616,CmcFVd3U5Djn1pHG86,192.168.137.206,15730,192.168.137.1,53,udp,dns,0.132768,60,60,SF,T,T,0,Dd,1,88,1,88,-,Mirai_DDoS
199,199,1674143530.325618,CcJIBls927Rb4YCLc,192.168.137.206,28597,8.8.8.8,53,udp,dns,0.273857,86,606,SF,T,F,0,Dd,2,142,2,662,-,Mirai_DDoS
200,200,1674143530.325619,C9VGgF2aucA3K4ESdk,192.168.137.206,15509,8.8.8.8,53,udp,dns,0.282050,74,106,SF,T,F,0,Dd,2,130,2,162,-,Mirai_DDoS
201,201,1674143530.32562,CD6Cdn20lgJjSmHf2e,192.168.137.206,5434,8.8.8.8,53,udp,dns,0.305730,64,154,SF,T,F,0,Dd,2,120,2,210,-,Mirai_DDoS
202,202,1674143530.325621,CfVixy1uQtrmTIErx5,192.168.137.206,20407,8.8.8.8,53,udp,dns,0.273484,37,132,SF,T,F,0,Dd,1,65,1,160,-,Mirai_DDoS
203,203,1674143530.325623,Cz9UM742wuRNO27sp8,192.168.137.206,23990,8.8.8.8,53,udp,dns,0.273851,37,132,SF,T,F,0,Dd,1,65,1,160,-,Mirai_DDoS
204,204,1674143530.325651,Cud8Uu19wmDNfr9993,192.168.137.206,5353,224.0.0.251,5353,udp,dns,0.446165,122,0,S0,T,F,0,D,2,178,0,0,-,Mirai_DDoS
205,205,1674143530.325661,CeqHFK1Q8YoMBNec45,192.168.137.206,14282,8.8.8.8,53,udp,dns,0.273812,46,94,SF,T,F,0,Dd,1,74,1,122,-,Mirai_DDoS
206,206,1674143530.325689,Cz4pJ11HcjEWUcWpw5,192.168.137.206,17788,192.168.137.1,53,udp,dns,0.707972,120,120,SF,T,T,0,Dd,2,176,2,176,-,Mirai_DDoS
207,207,1674143530.619321,CHtcKldyp3NBbdXik,192.168.137.254,29187,192.168.137.1,53,udp,dns,0.162987,32,77,SF,T,T,0,Dd,1,60,1,105,-,Mirai_DDoS
208,208,1674143480.48536,CGCmfi46Syoq27kL7k,192.168.137.65,15129,47.90.209.117,32100,udp,-,0.156576,108,8,SF,T,F,0,Dd,1,136,1,36,-,Mirai_DDoS
209,209,1674143480.484346,CpRB2R2pIcbduZI2Ja,192.168.137.65,15129,47.254.89.110,32100,udp,-,0.214182,108,8,SF,T,F,0,Dd,1,136,1,36,-,Mirai_DDoS
210,210,1674143480.486039,CJH0Ws4T0uwTzzwOj,192.168.137.65,15129,161.117.254.158,32100,udp,-,0.351999,108,8,SF,T,F,0,Dd,1,136,1,36,-,Mirai_DDoS
211,211,1674143535.839155,CtLVutEpx4cqnYAw,192.168.137.129,61199,18.161.22.38,443,tcp,-,0.147121,63,0,SF,T,F,0,DFTaf,7,742,10,580,-,Mirai_DDoS
212,212,1674143535.839154,C4SBPe9aPbNSgeyHc,192.168.137.129,61197,18.161.19.224,443,tcp,-,0.159033,63,0,SF,T,F,0,DFTaf,7,742,11,632,-,Mirai_DDoS
213,213,1674143521.023132,CKm8dRyZJHf2GGAc9,192.168.137.186,23591,8.8.8.8,53,udp,dns,4.177330,240,752,SF,T,F,0,Dd,4,352,4,864,-,Mirai_DDoS
214,214,1674143536.183529,CXl3Lm4GgWBqsK2b1j,192.168.137.190,58699,52.11.155.34,21,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,Mirai_DDoS
215,215,1674143495.695117,CRI4lnDNaEXLx0PT,192.168.137.89,50198,34.211.189.2,8886,tcp,-,40.819876,69,69,OTH,T,F,0,DTdatR,6,585,11,923,-,Mirai_DDoS
216,216,1674143501.851934,Co5pUN2mDDSYBvajNc,192.168.137.129,61175,192.168.137.1,53,udp,dns,21.158841,222,864,SF,T,T,0,Dd,6,390,6,1032,-,Mirai_DDoS
217,217,1674143501.852119,Cm7nB91RAn3MClKJF3,192.168.137.129,63764,192.168.137.1,53,udp,dns,21.161340,222,1110,SF,T,T,0,Dd,6,390,6,1278,-,Mirai_DDoS
218,218,1674143522.839139,CXeh2w3qk894ZZDxnk,192.168.137.196,19187,192.168.137.1,53,udp,dns,4.146536,156,512,SF,T,T,0,Dd,4,268,4,624,-,Mirai_DDoS
219,219,1674143522.844941,Cas4el46A20rotcw4,192.168.137.129,58540,192.168.137.1,53,udp,dns,7.321261,128,212,SF,T,T,0,Dd,4,240,4,324,-,Mirai_DDoS
220,220,1674143533.115753,C57Hxm4FamFIlPPWo7,192.168.137.248,38672,192.168.137.1,53,udp,dns,0.179468,66,242,SF,T,T,0,Dd,2,122,2,298,-,Mirai_DDoS
221,221,1674143533.115827,Cm5c9I29f3ZZYg01K4,192.168.137.248,34062,192.168.137.1,53,udp,dns,0.180211,47,63,SF,T,T,0,Dd,1,75,1,91,-,Mirai_DDoS
222,222,1674143533.115828,C7SPZP1K0suKEDyKV1,192.168.137.248,39523,192.168.137.1,53,udp,dns,0.180912,47,63,SF,T,T,0,Dd,1,75,1,91,-,Mirai_DDoS
223,223,1674143533.115831,CUNdCI38ai4SFlS2ff,192.168.137.248,36035,8.8.8.8,53,udp,dns,0.183435,66,242,SF,T,F,0,Dd,2,122,2,298,-,Mirai_DDoS
224,224,1674143533.115913,CL4vaV2DtIyC3vMq13,192.168.137.248,56688,8.8.8.8,53,udp,dns,0.212491,47,63,SF,T,F,0,Dd,1,75,1,91,-,Mirai_DDoS
225,225,1674143533.463166,CanSSH1kjMgZyXsVWb,192.168.137.248,42722,192.168.137.1,53,udp,dns,0.162978,66,242,SF,T,T,0,Dd,2,122,2,298,-,Mirai_DDoS
226,226,1674143533.46317,CRA2QQTA5a2GphxU6,192.168.137.248,59437,192.168.137.1,53,udp,dns,0.162058,47,63,SF,T,T,0,Dd,1,75,1,91,-,Mirai_DDoS
227,227,1674143533.463172,Cmam4h11EnkwwgKRNf,192.168.137.248,35762,8.8.8.8,53,udp,dns,0.184753,47,63,SF,T,F,0,Dd,1,75,1,91,-,Mirai_DDoS
228,228,1674143533.465922,CNC3y81PqtXEs3NF01,192.168.137.254,26229,8.8.8.8,53,udp,dns,0.190471,32,77,SF,T,F,0,Dd,1,60,1,105,-,Mirai_DDoS
229,229,1674143533.507776,Ca1DSH2kFoKa53Xc17,192.168.137.174,1621,192.168.137.1,53,udp,dns,0.163038,37,102,SF,T,T,0,Dd,1,65,1,130,-,Mirai_DDoS
230,230,1674143523.644654,Cdunwa2pvhTmufRode,192.168.137.42,56681,192.168.137.1,53,udp,dns,2.639118,70,102,SF,T,T,0,Dd,2,126,2,158,-,Mirai_DDoS
231,231,1674143523.65586,CjQhHv2Uhf4q9gfZQ,192.168.137.42,56681,8.8.8.8,53,udp,dns,2.651016,70,102,SF,T,F,0,Dd,2,126,2,158,-,Mirai_DDoS
232,232,1674143523.655863,CRgI9p4FzRf1Tw3AV,192.168.137.42,56681,8.208.8.243,53,udp,dns,2.715994,70,1022,SF,T,F,0,Dd,2,126,2,1078,-,Mirai_DDoS
233,233,1674143524.047741,CCWT3M1zNcItch4kob,192.168.137.186,53368,8.8.8.8,53,udp,dns,4.147139,192,384,SF,T,F,0,Dd,4,304,4,496,-,Mirai_DDoS
234,234,1674143484.10784,C5oaR512Uf5I903STf,192.168.137.205,43949,10.0.0.1,123,udp,ntp,-,-,-,S0,T,T,0,D,1,76,0,0,-,Mirai_DDoS
235,235,1674143534.237481,CL6ntq3Z1gI2Z3Aq8b,fe80::3363:f518:706:7ecf,5353,ff02::fb,5353,udp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,Mirai_DDoS
236,236,1674143534.359956,Cb3uLi3AZ0LwiXA0Ld,192.168.137.248,49728,8.8.8.8,53,udp,dns,0.197191,66,242,SF,T,F,0,Dd,2,122,2,298,-,Mirai_DDoS
237,237,1674143534.359958,ChfAQ13ltPA6V2LVEh,192.168.137.248,48052,8.8.8.8,53,udp,dns,0.205195,47,63,SF,T,F,0,Dd,1,75,1,91,-,Mirai_DDoS
238,238,1674143534.402636,CrDmlVgPbmV0aTz45,192.168.137.248,58891,192.168.137.1,53,udp,dns,0.132509,47,63,SF,T,T,0,Dd,1,75,1,91,-,Mirai_DDoS
239,239,1674143539.57773,CJ438x3M282nebzsA6,192.168.137.129,61191,18.161.30.21,443,tcp,-,0.145621,0,0,RSTR,T,F,0,FTr,3,318,3,120,-,Mirai_DDoS
240,240,1674143539.577757,C6fW1LWx8vjTuzomh,192.168.137.129,61192,18.161.21.67,443,tcp,-,0.157340,63,0,RSTR,T,F,0,Fr,1,115,1,40,-,Mirai_DDoS
241,241,1674143498.314086,CaWreS1JuxeHG0PlT7,192.168.137.61,19409,35.164.195.39,8886,tcp,-,41.987965,69,69,OTH,T,F,0,DdtTaR,5,476,10,883,-,Mirai_DDoS
242,242,1674143535.369824,ClyZb21nkRqu5v1vZa,192.168.137.248,57336,192.168.137.1,53,udp,dns,0.147283,66,242,SF,T,T,0,Dd,2,122,2,298,-,Mirai_DDoS
243,243,1674143535.369829,CzQXWk2CYO2H3kFYN7,192.168.137.248,43182,192.168.137.1,53,udp,dns,0.147941,47,63,SF,T,T,0,Dd,1,75,1,91,-,Mirai_DDoS
244,244,1674143535.36983,CoFnab1OiXCDT1Pns8,192.168.137.248,33984,8.8.8.8,53,udp,dns,0.185009,47,63,SF,T,F,0,Dd,1,75,1,91,-,Mirai_DDoS
245,245,1674143535.407997,CtikK834o3LDydcVtb,192.168.137.242,43544,192.168.137.1,53,udp,dns,0.163293,37,53,SF,T,T,0,Dd,1,65,1,81,-,Mirai_DDoS
246,246,1674143498.514642,CpQTLo1VyiV66Ni6f,192.168.137.141,36582,35.164.195.39,8886,tcp,-,41.931065,69,69,OTH,T,F,0,DdtTaR,6,585,11,923,-,Mirai_DDoS
247,247,1674143498.474736,CBw0cV3g8fqLNYNbVj,192.168.137.66,34919,35.161.158.54,8886,tcp,-,42.006701,69,69,OTH,T,F,0,DdtTaR,6,585,11,923,-,Mirai_DDoS
248,248,1674143485.725669,CO96jrzF7zdy5Ph0f,fe80::ea1b:69ff:fef8:d6e6,546,ff02::1:2,547,udp,-,-,-,-,S0,T,F,0,D,1,187,0,0,-,Mirai_DDoS
249,249,1674143462.632114,CqApb73prjlgpDZvM9,192.168.137.242,50791,54.205.158.199,8802,udp,-,23.169864,212,224,SF,T,F,0,Dd,4,324,4,336,-,Mirai_DDoS
250,250,1674143535.993881,CcEx1R2z8BSzY8c3f,192.168.137.77,5353,224.0.0.251,5353,udp,dns,0.137283,182,0,S0,T,F,0,D,2,238,0,0,-,Mirai_DDoS
251,251,1674143536.001616,CrsK574zkQnQascQvj,fe80::3223:3ff:fef3:842b,5353,ff02::fb,5353,udp,dns,0.155190,182,0,S0,T,F,0,D,2,278,0,0,-,Mirai_DDoS
252,252,1674143541.087184,CANmss4Arpt38RAv0f,192.168.137.129,61197,18.161.19.224,443,tcp,-,3.751326,63,0,SH,T,F,0,FaT,2,230,2,128,-,Mirai_DDoS
253,253,1674143536.485207,CZXHUV3MKfDRkFWy9e,192.168.137.248,56673,8.8.8.8,53,udp,dns,0.183199,66,242,SF,T,F,0,Dd,2,122,2,298,-,Mirai_DDoS
254,254,1674143536.589023,CPoWb81Pt7aKLnNBGg,192.168.137.248,47587,8.8.8.8,53,udp,dns,0.170177,47,63,SF,T,F,0,Dd,1,75,1,91,-,Mirai_DDoS
255,255,1674143536.589027,CERpTn4WsPJZXqBhy8,192.168.137.248,58507,192.168.137.1,53,udp,dns,0.146576,47,63,SF,T,T,0,Dd,1,75,1,91,-,Mirai_DDoS
256,256,1674143526.962409,CfgYvi31MhQq6aNiN8,192.168.137.209,60317,192.168.137.1,53,udp,dns,4.475856,114,114,SF,T,T,0,Dd,2,170,2,170,-,Mirai_DDoS
257,257,1674143537.100074,CLPKDI3AsjhlfuIOOk,192.168.137.129,64101,192.168.137.1,53,udp,dns,0.138748,35,99,SF,T,T,0,Dd,1,63,1,127,-,Mirai_DDoS
258,258,1674143485.029601,CYrP0O6ZRdqh8Va0h,192.168.137.242,44333,52.91.195.103,8810,udp,-,2.115971,785,885,SF,T,F,0,Dd,5,925,5,1025,-,Mirai_DDoS
259,259,1674143485.029652,CpGym74XXXDtjWb6Da,192.168.137.242,44333,52.91.195.103,8814,udp,-,2.117223,785,885,SF,T,F,0,Dd,5,925,5,1025,-,Mirai_DDoS
260,260,1674143485.029605,C2gryY1CuG93yZ4z62,192.168.137.242,44333,52.91.195.103,8811,udp,-,2.118720,785,885,SF,T,F,0,Dd,5,925,5,1025,-,Mirai_DDoS
261,261,1674143485.029606,Ck8QGTjbpEw8OTPK8,192.168.137.242,44333,52.91.195.103,8812,udp,-,2.120300,785,885,SF,T,F,0,Dd,5,925,5,1025,-,Mirai_DDoS
262,262,1674143485.029608,CqnR9p3qbGFNsYizPe,192.168.137.242,44333,52.91.195.103,8813,udp,-,2.121073,785,885,SF,T,F,0,Dd,5,925,5,1025,-,Mirai_DDoS
263,263,1674143485.029887,CBmiXw2nqkYzO6ACnk,192.168.137.242,44333,52.91.195.103,8815,udp,-,2.125679,785,885,SF,T,F,0,Dd,5,925,5,1025,-,Mirai_DDoS
264,264,1674143537.377063,CYyLSbSyJiDhUFOw4,192.168.137.248,51940,192.168.137.1,53,udp,dns,0.146684,47,63,SF,T,T,0,Dd,1,75,1,91,-,Mirai_DDoS
265,265,1674143537.377066,CJ0GyR1NlOEShjfjvi,192.168.137.248,33804,192.168.137.1,53,udp,dns,0.148600,66,242,SF,T,T,0,Dd,2,122,2,298,-,Mirai_DDoS
266,266,1674143537.377069,CRmmvh2gwo3XyrOKp4,192.168.137.248,32990,8.8.8.8,53,udp,dns,0.169623,47,63,SF,T,F,0,Dd,1,75,1,91,-,Mirai_DDoS
267,267,1674143517.653341,CKblJ91sgmDfNiNS48,fe80::8e85:80ff:fe6c:b647,5353,ff02::fb,5353,udp,dns,18.145046,854,0,S0,T,F,0,D,5,1094,0,0,-,Mirai_DDoS
268,268,1674143517.65333,Cbv2DYkvXuVctpDFd,192.168.137.184,5353,224.0.0.251,5353,udp,dns,18.145047,854,0,S0,T,F,0,D,5,994,0,0,-,Mirai_DDoS
269,269,1674143517.743087,CWZW6L2ef6JSNnrKL8,fe80::3e37:86ff:fe6f:b951,5353,ff02::fb,5353,udp,dns,18.454391,378,0,S0,T,F,0,D,6,666,0,0,-,Mirai_DDoS
270,270,1674143487.593828,CN4jw541q3HqVWJluc,192.168.137.184,26578,34.235.4.153,32100,udp,-,0.177846,48,12,SF,T,F,0,Dd,1,76,1,40,-,Mirai_DDoS
271,271,1674143487.593825,CJqHax4uB0SeL2tpXe,192.168.137.184,26578,18.223.127.200,32100,udp,-,0.177956,48,12,SF,T,F,0,Dd,1,76,1,40,-,Mirai_DDoS
272,272,1674143487.593829,CJLS321ew2GoUTmQSk,192.168.137.184,26578,54.153.101.7,32100,udp,-,0.212204,48,12,SF,T,F,0,Dd,1,76,1,40,-,Mirai_DDoS
273,273,1674143528.232559,CPqg6urfjgqx3Lgbi,192.168.137.254,13428,192.168.137.1,53,udp,dns,3.555659,88,464,SF,T,T,0,Dd,2,144,2,520,-,Mirai_DDoS
274,274,1674143528.23256,CIphYy21Z7JfuK3mt7,192.168.137.254,25701,192.168.137.1,53,udp,dns,3.781627,84,276,SF,T,T,0,Dd,2,140,2,332,-,Mirai_DDoS
275,275,1674143538.450875,CpQ8XA3Qf3IOLdzREa,192.168.137.248,37725,8.8.8.8,53,udp,dns,0.170736,47,63,SF,T,F,0,Dd,1,75,1,91,-,Mirai_DDoS
276,276,1674143538.450878,CLadRr39o51tO71E99,192.168.137.248,47089,192.168.137.1,53,udp,dns,0.146095,47,63,SF,T,T,0,Dd,1,75,1,91,-,Mirai_DDoS
